e3c1dceb-ce6f-3795-adcb-aee20d075ba6,内蒙古,巴彦淖尔市,150800,2070,1,2019/04/11,loadByCsv
d2eadfd4-9cb7-d159-9e50-fda257283ea5,内蒙古,阿拉善盟,152900,2080,1,2019/04/11,loadByCsv
ad84b3ee-0d37-f910-6e61-828548fdeef7,辽宁省,沈阳市,210100,2210,1,2019/04/11,loadByCsv
6c9e1721-ad18-4e14-6883-d710319f92cd,辽宁省,大连市,210200,2220,1,2019/04/11,loadByCsv
95d57e85-4db0-595e-129d-b30635519390,辽宁省,鞍山市,210300,2230,1,2019/04/11,loadByCsv
ec644561-be07-0416-a0c0-06a9189378be,辽宁省,抚顺市,210400,2240,1,2019/04/11,loadByCsv
cce10b36-b04f-3797-38fe-f581b543089f,辽宁省,本溪市,210500,2250,1,2019/04/11,loadByCsv
898f011e-623c-2e88-682e-02e68e9335dd,辽宁省,丹东市,210600,2260,1,2019/04/11,loadByCsv
ad39220a-8d8d-57ab-d785-9621e81b2399,辽宁省,锦州市,210700,2270,1,2019/04/11,loadByCsv
ecf4437e-a978-0db8-4110-3efc6b900a59,辽宁省,葫芦岛市,211400,2276,1,2019/04/11,loadByCsv
acb50555-30ea-8d94-d099-1ce69e14e4f7,辽宁省,营口市,210800,2280,1,2019/04/11,loadByCsv
0f180ddf-798c-3025-7fb9-5a5dc8843de2,辽宁省,阜新市,210900,2290,1,2019/04/11,loadByCsv
cbd82dd1-519c-ee28-6594-d6a1171d302c,辽宁省,辽阳市,211000,2310,1,2019/04/11,loadByCsv
ea818fbc-cc05-ca88-09e0-01926d7be6cf,辽宁省,盘锦市,211100,2320,1,2019/04/11,loadByCsv
9ff8babd-181c-c39c-8323-dda0e36156f4,辽宁省,铁岭市,211200,2330,1,2019/04/11,loadByCsv
5f6393af-880e-faa2-9375-6b0f79148a02,辽宁省,朝阳市,211300,2340,1,2019/04/11,loadByCsv
c4d24b4c-dc4d-bc0c-81ce-38ba6d1c6322,吉林省,长春市,220100,2410,1,2019/04/11,loadByCsv
0ecdeeec-1215-8329-64d6-c7abf593cb7e,吉林省,吉林市,220200,2420,1,2019/04/11,loadByCsv
02e4901c-ea0a-6aa1-4de8-1a0689bdd100,吉林省,四平市,220300,2430,1,2019/04/11,loadByCsv
426f494d-b41b-d51c-256c-1355ee32cb59,吉林省,辽源市,220400,2440,1,2019/04/11,loadByCsv
65b82ed2-5351-8ea8-0a03-999c17f90824,吉林省,通化市,220500,2450,1,2019/04/11,loadByCsv
3b63b922-6358-0df6-fe04-ab76e0f4282c,吉林省,白山市,220600,2460,1,2019/04/11,loadByCsv
466eebd4-7e67-2816-5805-726c8dafebec,吉林省,白城市,220800,2470,1,2019/04/11,loadByCsv
b21797ab-fcad-788b-6d18-361d75404788,吉林省,延边朝鲜族自治州,222400,2490,1,2019/04/11,loadByCsv
e53f560c-794e-bf4b-11ca-2d1098d1824f,吉林省,松原市,220700,2520,1,2019/04/11,loadByCsv
3d034d5a-0865-d0ac-9c21-2d4be56b279f,黑龙江省,哈尔滨市,230100,2610,1,2019/04/11,loadByCsv
d2fc5204-1a3e-ff12-eb92-b590344c43b0,黑龙江省,齐齐哈尔市,230200,2640,1,2019/04/11,loadByCsv
def4c7f3-2bf2-7fb1-a2e6-1574eaa3d9a5,黑龙江省,大庆市,230600,2650,1,2019/04/11,loadByCsv
78375954-c6a5-1e67-248d-f9c142e4b561,黑龙江省,鸡西市,230300,2660,1,2019/04/11,loadByCsv
a06141e8-67bd-2a93-346d-6ab92b79cf64,黑龙江省,鹤岗市,230400,2670,1,2019/04/11,loadByCsv
ef938d68-9f99-37bc-6e03-a4e471b7b4da,黑龙江省,双鸭山市,230500,2680,1,2019/04/11,loadByCsv
19a315b7-7063-e85c-5215-8008bf9a427f,黑龙江省,佳木斯市,230800,2690,1,2019/04/11,loadByCsv
35202677-a3d0-358c-2187-c892465489fd,黑龙江省,伊春市,230700,2710,1,2019/04/11,loadByCsv
987a6be2-7d58-ed81-1bf0-822704484b90,黑龙江省,牡丹江市,231000,2720,1,2019/04/11,loadByCsv
8284a06e-cb3a-30af-2728-ce5603e00831,黑龙江省,七台河市,230900,2740,1,2019/04/11,loadByCsv
e66c7b06-b6b9-ce61-28b5-fdcda5cd20a2,黑龙江省,绥化市,231200,2760,1,2019/04/11,loadByCsv
8cf63db5-c785-eafc-1e3e-e5ffd5090b17,黑龙江省,黑河市,231100,2780,1,2019/04/11,loadByCsv
674a358a-5d2a-d43c-2600-a03574d82308,黑龙江省,呼玛县,232721,9197,1,2019/04/11,loadByCsv
723b4b30-475c-b08b-73bd-7ec13b556bcc,黑龙江省,塔河县,232722,9198,1,2019/04/11,loadByCsv
44e918b4-8c88-1903-b2cd-15d13bd13f4f,黑龙江省,漠河县,null,9199,1,2019/04/11,loadByCsv
8a86377a-95a5-73cd-fd6a-8f7a4f559427,上海市,徐汇区,310104,9288,1,2019/04/11,loadByCsv
b6b1d224-d155-60b4-4194-b3200c916c43,上海市,长宁区,310105,9289,1,2019/04/11,loadByCsv
de7c8c1e-317d-8126-7f32-4ec584b9696f,上海市,静安区,310106,9290,1,2019/04/11,loadByCsv
1fad6acf-fdc4-cc7d-01cd-c6389d519962,上海市,普陀区,330903,9291,1,2019/04/11,loadByCsv
df4fbfd4-4b2a-0c4c-31c7-bfc4008fce3d,上海市,闸北区,null,9292,1,2019/04/11,loadByCsv
c9fe8f40-1bbd-3b88-9689-63a2fdb63cf6,上海市,卢湾区,null,9293,1,2019/04/11,loadByCsv
c1ed5aba-1cfc-a3f1-9c24-24a3a9ea5886,上海市,虹口区,310109,9294,1,2019/04/11,loadByCsv
7bf8db23-5045-c2bc-b2c4-98903bd9db2c,上海市,杨浦区,310110,9295,1,2019/04/11,loadByCsv
85a9e4ae-bb19-43d1-72bf-78e721c4d8a3,上海市,闵行区,310112,9296,1,2019/04/11,loadByCsv
21e907e9-06a4-a03e-e696-49b386e5deae,上海市,宝山区,310113,9297,1,2019/04/11,loadByCsv
e3e74457-b2c7-40b1-0096-7e1723ca4fb3,上海市,嘉定区,310114,9298,1,2019/04/11,loadByCsv
b45ff4c5-fc7d-8527-e71a-31e292b05b00,上海市,浦东新区,310115,9299,1,2019/04/11,loadByCsv
9b3ce322-d577-9feb-1700-6462cf71848d,上海市,金山区,310116,9300,1,2019/04/11,loadByCsv
cb9bbd67-84b5-c5a9-b0d0-a7695711349b,上海市,松江区,310117,9301,1,2019/04/11,loadByCsv
df6266fe-9add-e016-a256-1b1511ac5541,上海市,青浦区,310118,9332,1,2019/04/11,loadByCsv
0c597c28-5609-dfc1-3ec8-45b6ca793696,上海市,奉贤区,310120,9333,1,2019/04/11,loadByCsv
34a73bd5-35a4-0ba7-5f8b-2feca797a9b9,上海市,崇明县,null,9334,1,2019/04/11,loadByCsv
0048beb5-d52c-138d-ef2d-4be981881ea4,上海市,黄浦区,310101,9335,1,2019/04/11,loadByCsv
1b82d7e7-e95c-636f-0fa5-68a944c6a9b5,江苏省,南京市,320100,3010,1,2019/04/11,loadByCsv
ec45d405-74b5-fbd5-0fef-fcaf5b2c8ceb,江苏省,无锡市,320200,3020,1,2019/04/11,loadByCsv
ae6d15b8-a954-5009-5a51-e00155312f18,江苏省,徐州市,320300,3030,1,2019/04/11,loadByCsv
c52f737a-ac64-eaf1-00d6-5f65502b4cd2,江苏省,常州市,320400,3040,1,2019/04/11,loadByCsv
ada88d82-b3bd-d670-42e1-d5a1ce8b5e1f,江苏省,苏州市,320500,3050,1,2019/04/11,loadByCsv
1e79a4db-95ee-0cde-890b-f3e718230326,江苏省,南通市,320600,3060,1,2019/04/11,loadByCsv
caa61665-1a5d-5bcb-f135-b3f91b3df4a7,江苏省,连云港市,320700,3070,1,2019/04/11,loadByCsv
09d8bbde-4d92-1ae8-9e50-f4e54aafea53,江苏省,淮安市,320800,3080,1,2019/04/11,loadByCsv
1a9107a2-abd8-e675-fe7d-6b4f0a0fa2d7,江苏省,宿迁市,321300,3090,1,2019/04/11,loadByCsv
8f4db421-b936-a293-46fe-f819da275280,江苏省,盐城市,320900,3110,1,2019/04/11,loadByCsv
b109dc33-c63a-9122-a3c1-446f66730f4b,江苏省,扬州市,321000,3120,1,2019/04/11,loadByCsv
b0daa2c1-a87e-aaf3-327c-20ce3047d477,江苏省,泰州市,321200,3128,1,2019/04/11,loadByCsv
a8e6326d-5f91-afd7-2a34-540c0bfedfe9,江苏省,镇江市,321100,3140,1,2019/04/11,loadByCsv
9085d67d-a0ff-e82d-24db-c3aa5a6a07f7,浙江省,杭州市,330100,3310,1,2019/04/11,loadByCsv
e347680d-0900-74a6-9f79-6a25313af039,浙江省,宁波市,330200,3320,1,2019/04/11,loadByCsv
